image_id,relative_path,absolute_path,file_name,class_name,class_id
1295,Red Chili/Red Chili00161.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00161.JPG,Red Chili00161.JPG,Red Chili,3
1296,Red Chili/Red Chili00162.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00162.JPG,Red Chili00162.JPG,Red Chili,3
1297,Red Chili/Red Chili00163.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00163.JPG,Red Chili00163.JPG,Red Chili,3
1298,Red Chili/Red Chili00164.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00164.JPG,Red Chili00164.JPG,Red Chili,3
1299,Red Chili/Red Chili00165.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00165.JPG,Red Chili00165.JPG,Red Chili,3
1300,Red Chili/Red Chili00166.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00166.JPG,Red Chili00166.JPG,Red Chili,3
1301,Red Chili/Red Chili00167.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00167.JPG,Red Chili00167.JPG,Red Chili,3
1302,Red Chili/Red Chili00168.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00168.JPG,Red Chili00168.JPG,Red Chili,3
1303,Red Chili/Red Chili00169.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00169.JPG,Red Chili00169.JPG,Red Chili,3
1304,Red Chili/Red Chili00170.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00170.JPG,Red Chili00170.JPG,Red Chili,3
1305,Red Chili/Red Chili00171.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00171.JPG,Red Chili00171.JPG,Red Chili,3
1306,Red Chili/Red Chili00172.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00172.JPG,Red Chili00172.JPG,Red Chili,3
1307,Red Chili/Red Chili00173.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00173.JPG,Red Chili00173.JPG,Red Chili,3
1308,Red Chili/Red Chili00174.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00174.JPG,Red Chili00174.JPG,Red Chili,3
1309,Red Chili/Red Chili00175.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00175.JPG,Red Chili00175.JPG,Red Chili,3
1310,Red Chili/Red Chili00176.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00176.JPG,Red Chili00176.JPG,Red Chili,3
1311,Red Chili/Red Chili00177.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00177.JPG,Red Chili00177.JPG,Red Chili,3
1312,Red Chili/Red Chili00178.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00178.JPG,Red Chili00178.JPG,Red Chili,3
1313,Red Chili/Red Chili00179.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00179.JPG,Red Chili00179.JPG,Red Chili,3
1314,Red Chili/Red Chili00180.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00180.JPG,Red Chili00180.JPG,Red Chili,3
1315,Red Chili/Red Chili00181.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00181.JPG,Red Chili00181.JPG,Red Chili,3
1316,Red Chili/Red Chili00182.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00182.JPG,Red Chili00182.JPG,Red Chili,3
1317,Red Chili/Red Chili00183.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00183.JPG,Red Chili00183.JPG,Red Chili,3
1318,Red Chili/Red Chili00184.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00184.JPG,Red Chili00184.JPG,Red Chili,3
1319,Red Chili/Red Chili00185.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00185.JPG,Red Chili00185.JPG,Red Chili,3
1320,Red Chili/Red Chili00186.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00186.JPG,Red Chili00186.JPG,Red Chili,3
1321,Red Chili/Red Chili00187.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00187.JPG,Red Chili00187.JPG,Red Chili,3
1322,Red Chili/Red Chili00188.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00188.JPG,Red Chili00188.JPG,Red Chili,3
1323,Red Chili/Red Chili00189.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00189.JPG,Red Chili00189.JPG,Red Chili,3
1324,Red Chili/Red Chili00190.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00190.JPG,Red Chili00190.JPG,Red Chili,3
1325,Red Chili/Red Chili00191.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00191.JPG,Red Chili00191.JPG,Red Chili,3
1326,Red Chili/Red Chili00192.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00192.JPG,Red Chili00192.JPG,Red Chili,3
1327,Red Chili/Red Chili00193.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00193.JPG,Red Chili00193.JPG,Red Chili,3
1328,Red Chili/Red Chili00194.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00194.JPG,Red Chili00194.JPG,Red Chili,3
1329,Red Chili/Red Chili00195.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00195.JPG,Red Chili00195.JPG,Red Chili,3
1330,Red Chili/Red Chili00196.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00196.JPG,Red Chili00196.JPG,Red Chili,3
1331,Red Chili/Red Chili00197.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00197.JPG,Red Chili00197.JPG,Red Chili,3
1332,Red Chili/Red Chili00198.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00198.JPG,Red Chili00198.JPG,Red Chili,3
1333,Red Chili/Red Chili00199.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00199.JPG,Red Chili00199.JPG,Red Chili,3
1334,Red Chili/Red Chili00200.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Red Chili/Red Chili00200.JPG,Red Chili00200.JPG,Red Chili,3
1335,Rotten Chili/Rotten Chili00001.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00001.JPG,Rotten Chili00001.JPG,Rotten Chili,4
1336,Rotten Chili/Rotten Chili00002.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00002.JPG,Rotten Chili00002.JPG,Rotten Chili,4
1337,Rotten Chili/Rotten Chili00003.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00003.JPG,Rotten Chili00003.JPG,Rotten Chili,4
1338,Rotten Chili/Rotten Chili00004.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00004.JPG,Rotten Chili00004.JPG,Rotten Chili,4
1339,Rotten Chili/Rotten Chili00005.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00005.JPG,Rotten Chili00005.JPG,Rotten Chili,4
1340,Rotten Chili/Rotten Chili00006.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00006.JPG,Rotten Chili00006.JPG,Rotten Chili,4
1341,Rotten Chili/Rotten Chili00007.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00007.JPG,Rotten Chili00007.JPG,Rotten Chili,4
1342,Rotten Chili/Rotten Chili00008.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00008.JPG,Rotten Chili00008.JPG,Rotten Chili,4
1343,Rotten Chili/Rotten Chili00009.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00009.JPG,Rotten Chili00009.JPG,Rotten Chili,4
1344,Rotten Chili/Rotten Chili00010.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00010.JPG,Rotten Chili00010.JPG,Rotten Chili,4
1345,Rotten Chili/Rotten Chili00011.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00011.JPG,Rotten Chili00011.JPG,Rotten Chili,4
1346,Rotten Chili/Rotten Chili00012.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00012.JPG,Rotten Chili00012.JPG,Rotten Chili,4
1347,Rotten Chili/Rotten Chili00013.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00013.JPG,Rotten Chili00013.JPG,Rotten Chili,4
1348,Rotten Chili/Rotten Chili00014.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00014.JPG,Rotten Chili00014.JPG,Rotten Chili,4
1349,Rotten Chili/Rotten Chili00015.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00015.JPG,Rotten Chili00015.JPG,Rotten Chili,4
1350,Rotten Chili/Rotten Chili00016.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00016.JPG,Rotten Chili00016.JPG,Rotten Chili,4
1351,Rotten Chili/Rotten Chili00017.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00017.JPG,Rotten Chili00017.JPG,Rotten Chili,4
1352,Rotten Chili/Rotten Chili00018.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00018.JPG,Rotten Chili00018.JPG,Rotten Chili,4
1353,Rotten Chili/Rotten Chili00019.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00019.JPG,Rotten Chili00019.JPG,Rotten Chili,4
1354,Rotten Chili/Rotten Chili00020.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00020.JPG,Rotten Chili00020.JPG,Rotten Chili,4
1355,Rotten Chili/Rotten Chili00021.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00021.JPG,Rotten Chili00021.JPG,Rotten Chili,4
1356,Rotten Chili/Rotten Chili00022.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00022.JPG,Rotten Chili00022.JPG,Rotten Chili,4
1357,Rotten Chili/Rotten Chili00023.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00023.JPG,Rotten Chili00023.JPG,Rotten Chili,4
1358,Rotten Chili/Rotten Chili00024.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00024.JPG,Rotten Chili00024.JPG,Rotten Chili,4
1359,Rotten Chili/Rotten Chili00025.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00025.JPG,Rotten Chili00025.JPG,Rotten Chili,4
1360,Rotten Chili/Rotten Chili00026.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00026.JPG,Rotten Chili00026.JPG,Rotten Chili,4
1361,Rotten Chili/Rotten Chili00027.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00027.JPG,Rotten Chili00027.JPG,Rotten Chili,4
1362,Rotten Chili/Rotten Chili00028.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00028.JPG,Rotten Chili00028.JPG,Rotten Chili,4
1363,Rotten Chili/Rotten Chili00029.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00029.JPG,Rotten Chili00029.JPG,Rotten Chili,4
1364,Rotten Chili/Rotten Chili00030.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00030.JPG,Rotten Chili00030.JPG,Rotten Chili,4
1365,Rotten Chili/Rotten Chili00031.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00031.JPG,Rotten Chili00031.JPG,Rotten Chili,4
1366,Rotten Chili/Rotten Chili00032.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00032.JPG,Rotten Chili00032.JPG,Rotten Chili,4
1367,Rotten Chili/Rotten Chili00033.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00033.JPG,Rotten Chili00033.JPG,Rotten Chili,4
1368,Rotten Chili/Rotten Chili00034.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00034.JPG,Rotten Chili00034.JPG,Rotten Chili,4
1369,Rotten Chili/Rotten Chili00035.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00035.JPG,Rotten Chili00035.JPG,Rotten Chili,4
1370,Rotten Chili/Rotten Chili00036.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00036.JPG,Rotten Chili00036.JPG,Rotten Chili,4
1371,Rotten Chili/Rotten Chili00037.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00037.JPG,Rotten Chili00037.JPG,Rotten Chili,4
1372,Rotten Chili/Rotten Chili00038.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00038.JPG,Rotten Chili00038.JPG,Rotten Chili,4
1373,Rotten Chili/Rotten Chili00039.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00039.JPG,Rotten Chili00039.JPG,Rotten Chili,4
1374,Rotten Chili/Rotten Chili00040.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00040.JPG,Rotten Chili00040.JPG,Rotten Chili,4
1375,Rotten Chili/Rotten Chili00041.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00041.JPG,Rotten Chili00041.JPG,Rotten Chili,4
1376,Rotten Chili/Rotten Chili00042.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00042.JPG,Rotten Chili00042.JPG,Rotten Chili,4
1377,Rotten Chili/Rotten Chili00043.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00043.JPG,Rotten Chili00043.JPG,Rotten Chili,4
1378,Rotten Chili/Rotten Chili00044.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00044.JPG,Rotten Chili00044.JPG,Rotten Chili,4
1379,Rotten Chili/Rotten Chili00045.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00045.JPG,Rotten Chili00045.JPG,Rotten Chili,4
1380,Rotten Chili/Rotten Chili00046.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00046.JPG,Rotten Chili00046.JPG,Rotten Chili,4
1381,Rotten Chili/Rotten Chili00047.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00047.JPG,Rotten Chili00047.JPG,Rotten Chili,4
1382,Rotten Chili/Rotten Chili00048.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00048.JPG,Rotten Chili00048.JPG,Rotten Chili,4
1383,Rotten Chili/Rotten Chili00049.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00049.JPG,Rotten Chili00049.JPG,Rotten Chili,4
1384,Rotten Chili/Rotten Chili00050.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00050.JPG,Rotten Chili00050.JPG,Rotten Chili,4
1385,Rotten Chili/Rotten Chili00051.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00051.JPG,Rotten Chili00051.JPG,Rotten Chili,4
1386,Rotten Chili/Rotten Chili00052.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00052.JPG,Rotten Chili00052.JPG,Rotten Chili,4
1387,Rotten Chili/Rotten Chili00053.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00053.JPG,Rotten Chili00053.JPG,Rotten Chili,4
1388,Rotten Chili/Rotten Chili00054.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00054.JPG,Rotten Chili00054.JPG,Rotten Chili,4
1389,Rotten Chili/Rotten Chili00055.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00055.JPG,Rotten Chili00055.JPG,Rotten Chili,4
1390,Rotten Chili/Rotten Chili00056.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00056.JPG,Rotten Chili00056.JPG,Rotten Chili,4
1391,Rotten Chili/Rotten Chili00057.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00057.JPG,Rotten Chili00057.JPG,Rotten Chili,4
1392,Rotten Chili/Rotten Chili00058.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00058.JPG,Rotten Chili00058.JPG,Rotten Chili,4
1393,Rotten Chili/Rotten Chili00059.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00059.JPG,Rotten Chili00059.JPG,Rotten Chili,4
1394,Rotten Chili/Rotten Chili00060.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00060.JPG,Rotten Chili00060.JPG,Rotten Chili,4
1395,Rotten Chili/Rotten Chili00061.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00061.JPG,Rotten Chili00061.JPG,Rotten Chili,4
1396,Rotten Chili/Rotten Chili00062.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00062.JPG,Rotten Chili00062.JPG,Rotten Chili,4
1397,Rotten Chili/Rotten Chili00063.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00063.JPG,Rotten Chili00063.JPG,Rotten Chili,4
1398,Rotten Chili/Rotten Chili00064.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00064.JPG,Rotten Chili00064.JPG,Rotten Chili,4
1399,Rotten Chili/Rotten Chili00065.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00065.JPG,Rotten Chili00065.JPG,Rotten Chili,4
1400,Rotten Chili/Rotten Chili00066.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00066.JPG,Rotten Chili00066.JPG,Rotten Chili,4
1401,Rotten Chili/Rotten Chili00067.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00067.JPG,Rotten Chili00067.JPG,Rotten Chili,4
1402,Rotten Chili/Rotten Chili00068.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00068.JPG,Rotten Chili00068.JPG,Rotten Chili,4
1403,Rotten Chili/Rotten Chili00069.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00069.JPG,Rotten Chili00069.JPG,Rotten Chili,4
1404,Rotten Chili/Rotten Chili00070.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00070.JPG,Rotten Chili00070.JPG,Rotten Chili,4
1405,Rotten Chili/Rotten Chili00071.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Rotten Chili/Rotten Chili00071.JPG,Rotten Chili00071.JPG,Rotten Chili,4
