path,class,label,source_group,dataset_mode,grouping_strategy
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00049_rotated_1118.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00049,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00050_bright_1089.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00050,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00050_bright_448.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00050,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00050_rotated_616.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00050,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00050_sheared_1077.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00050,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00050_sheared_1349.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00050,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00051_bright_1069.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00051,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00051_bright_1780.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00051,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00051_flipped_309.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00051,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00051_flipped_989.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00051,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00051_sheared_1902.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00051,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00051_zoomed_607.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00051,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00052_flipped_471.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00052,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00052_rotated_35.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00052,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00052_rotated_651.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00052,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00052_rotated_721.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00052,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00052_sheared_1462.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00052,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00052_shifted_547.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00052,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00053_bright_897.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00053,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00053_bright_941.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00053,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00053_sheared_1725.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00053,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00053_sheared_214.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00053,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00053_zoomed_1404.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00053,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00053_zoomed_1767.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00053,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00054_bright_791.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00054,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00054_flipped_276.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00054,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00054_flipped_760.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00054,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00054_shifted_273.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00054,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00054_shifted_480.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00054,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00054_zoomed_542.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00054,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00054_zoomed_629.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00054,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00055_bright_867.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00055,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00055_bright_930.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00055,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00055_bright_970.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00055,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00055_rotated_1639.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00055,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00055_rotated_1887.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00055,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00055_rotated_89.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00055,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00055_sheared_1985.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00055,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00055_zoomed_100.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00055,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00056_flipped_189.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00056,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00056_sheared_1680.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00056,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00056_sheared_1959.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00056,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00056_sheared_1961.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00056,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00056_sheared_503.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00056,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00056_shifted_1546.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00056,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00056_zoomed_1377.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00056,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00057_rotated_31.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00057,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00057_zoomed_1956.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00057,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00058_bright_959.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00058,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00058_sheared_1489.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00058,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00058_sheared_1834.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00058,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00058_zoomed_279.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00058,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00058_zoomed_61.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00058,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00059_flipped_1207.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00059,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00059_flipped_520.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00059,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00059_rotated_1579.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00059,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00059_rotated_479.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00059,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00059_rotated_898.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00059,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00059_shifted_1202.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00059,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00060_bright_1975.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00060,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00060_bright_1998.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00060,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00060_flipped_1438.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00060,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00060_rotated_613.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00060,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00060_shifted_1720.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00060,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00060_zoomed_1472.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00060,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00060_zoomed_751.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00060,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00061_rotated_564.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00061,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00061_sheared_1378.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00061,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00061_zoomed_241.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00061,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00061_zoomed_490.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00061,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00062_bright_981.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00062,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00062_rotated_931.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00062,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00062_sheared_1057.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00062,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00062_sheared_1825.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00062,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00062_zoomed_1277.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00062,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00063_bright_1195.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00063,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00063_rotated_1147.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00063,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00063_rotated_1804.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00063,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00063_sheared_1813.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00063,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00063_sheared_632.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00063,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00064_bright_1485.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00064,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00064_flipped_1537.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00064,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00064_flipped_166.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00064,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00064_flipped_611.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00064,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00064_rotated_1146.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00064,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00064_rotated_1370.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00064,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00064_rotated_593.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00064,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00064_sheared_1682.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00064,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00065_rotated_1625.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00065,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00065_rotated_1950.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00065,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00065_rotated_213.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00065,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00065_sheared_1425.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00065,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00065_shifted_602.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00065,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00065_shifted_749.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00065,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00065_zoomed_1636.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00065,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00066_flipped_206.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00066,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00066_sheared_1925.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00066,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00066_sheared_627.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00066,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00066_sheared_999.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00066,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00067_bright_660.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00067,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00067_flipped_34.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00067,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00067_rotated_74.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00067,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00067_shifted_1028.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00067,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00067_shifted_1719.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00067,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00068_bright_1136.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00068,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00068_bright_773.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00068,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00068_flipped_1562.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00068,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00068_shifted_535.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00068,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00069_bright_266.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00069,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00069_bright_97.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00069,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00069_sheared_964.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00069,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00069_shifted_323.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00069,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00069_zoomed_1638.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00069,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00070_sheared_723.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00070,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00070_shifted_1212.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00070,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00070_zoomed_95.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00070,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00071_flipped_1401.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00071,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00071_sheared_406.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00071,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00071_shifted_1157.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00071,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00071_shifted_76.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00071,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00072_bright_1353.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00072,augmented,known_aug_marker
